,age,workclass,fnlwgt,education,education_num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
6187,50,Local-gov,279711,HS-grad,13,Widowed,Other-service,Not-in-family,White,Female,9110,3144,43,Cambodia
6188,74,Private,50545,12th,8,Divorced,Adm-clerical,Own-child,Amer-Indian-Eskimo,Female,30635,3416,47,Outlying-US(Guam-USVI-etc)
6189,78,Private,156458,10th,17,Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Female,15191,2790,58,Puerto-Rico
6190,28,Private,139027,Some-college,8,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Female,36053,3590,47,Germany
6191,39,Private,221318,Masters,13,Never-married,Other-service,Own-child,White,Female,8,1049,45,Dominican-Republic
6192,78,Private,258865,Some-college,8,Divorced,Sales,Wife,Amer-Indian-Eskimo,Female,26626,2306,40,Hungary
6193,55,Private,49735,HS-grad,7,Married-civ-spouse,Tech-support,Unmarried,White,Female,28396,3307,47,Poland
6194,35,Federal-gov,118190,Masters,11,Never-married,Prof-specialty,Unmarried,White,Female,39320,2980,45,Laos
6195,20,Private,143468,11th,14,Divorced,Sales,Wife,Black,Female,33182,4019,41,France
6196,64,Private,101983,HS-grad,9,Divorced,Adm-clerical,Wife,Asian-Pac-Islander,Female,9308,2586,39,Vietnam
6197,82,Federal-gov,282718,Some-college,13,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Female,11845,659,37,Germany
6198,69,Private,47780,Doctorate,11,Divorced,Sales,Unmarried,Asian-Pac-Islander,Female,15172,1698,34,Japan
6199,25,Private,256301,HS-grad,6,Divorced,Prof-specialty,Not-in-family,Black,Female,37801,1240,51,Haiti
6200,56,State-gov,140703,HS-grad,8,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,Female,13935,2896,35,China
6201,21,Self-emp-not-inc,242132,10th,8,Never-married,Adm-clerical,Unmarried,Black,Female,2627,3738,24,Hungary
6202,30,Private,128034,Masters,11,Never-married,Exec-managerial,Own-child,Other,Female,25021,1315,13,Poland
6203,35,Private,304966,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,Black,Female,26078,1128,34,Mexico
6204,65,Private,133922,Assoc-acdm,11,Never-married,Exec-managerial,Own-child,Other,Female,0,2916,35,Greece
6205,39,Private,381435,HS-grad,17,Never-married,Exec-managerial,Not-in-family,Other,Female,9986,147,46,Columbia
6206,75,Private,157813,Assoc-voc,8,Separated,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,9434,3127,37,Poland
6207,66,Private,116018,HS-grad,10,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,30549,3925,39,Hungary
6208,89,Private,160398,Some-college,12,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,18444,866,37,Vietnam
6209,83,Local-gov,86317,Some-college,11,Married-spouse-absent,Other-service,Unmarried,White,Female,26566,1207,45,Germany
6210,20,Private,49916,HS-grad,10,Widowed,Priv-house-serv,Not-in-family,Other,Female,22362,2854,61,Holand-Netherlands
6211,88,Private,181856,Assoc-voc,12,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Female,35741,4269,40,Puerto-Rico
6212,44,Private,146082,10th,11,Divorced,Adm-clerical,Not-in-family,Other,Female,24477,1631,47,Mexico
6213,27,Private,314804,HS-grad,8,Widowed,Other-service,Wife,Other,Female,20474,265,46,Thailand
6214,77,Private,182910,HS-grad,9,Divorced,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,31813,1546,37,Thailand
6215,68,Private,128311,HS-grad,11,Divorced,Adm-clerical,Own-child,Asian-Pac-Islander,Female,37116,2157,33,Holand-Netherlands
6216,71,Local-gov,249354,HS-grad,17,Never-married,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,3727,624,42,Puerto-Rico
6217,85,Private,134869,Assoc-voc,19,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,21195,410,44,Iran
6218,73,Self-emp-not-inc,121273,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,12605,1742,10,Holand-Netherlands
6219,38,Private,176967,HS-grad,15,Never-married,Exec-managerial,Not-in-family,Other,Female,18602,1573,40,Honduras
6220,43,Private,256784,HS-grad,9,Never-married,Exec-managerial,Own-child,Black,Female,20534,3010,2,Greece
6221,17,Private,85104,7th-8th,5,Never-married,Machine-op-inspct,Unmarried,Other,Female,8820,4325,34,Canada
6222,40,Private,139523,Some-college,18,Divorced,Sales,Not-in-family,White,Female,2811,3106,34,Honduras
6223,50,Private,83288,Some-college,14,Divorced,Exec-managerial,Not-in-family,Other,Female,18803,1250,40,Haiti
6224,82,Private,112511,Some-college,8,Married-civ-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Female,9617,4264,32,Hong
6225,82,Private,194665,Some-college,1,Never-married,Exec-managerial,Not-in-family,Black,Female,19438,1891,45,Jamaica
6226,78,State-gov,264085,7th-8th,5,Divorced,Tech-support,Other-relative,Asian-Pac-Islander,Female,1192,1729,14,Scotland
6227,21,Self-emp-not-inc,252376,Some-college,4,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,11816,3514,44,Ecuador
6228,41,Private,151615,7th-8th,11,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,32600,1338,45,Canada
6229,57,Private,245696,Some-college,16,Divorced,Transport-moving,Not-in-family,White,Female,32596,411,41,Columbia
6230,87,Private,255511,Bachelors,5,Divorced,Adm-clerical,Own-child,Other,Female,6597,2021,37,Columbia
6231,63,Private,141234,Bachelors,13,Widowed,Prof-specialty,Own-child,White,Female,2313,33,21,Yugoslavia
6232,80,Federal-gov,242018,Bachelors,11,Widowed,Adm-clerical,Not-in-family,Black,Female,6251,3381,4,Guatemala
6233,50,Private,130062,Some-college,3,Never-married,Adm-clerical,Not-in-family,Black,Female,38024,4118,44,Yugoslavia
6234,74,Private,322522,Bachelors,8,Married-civ-spouse,Machine-op-inspct,Unmarried,White,Female,22609,268,40,Cuba
6235,48,Private,88855,Bachelors,10,Separated,Sales,Not-in-family,Black,Female,27717,4137,32,Germany
6236,70,Private,289694,HS-grad,4,Never-married,Machine-op-inspct,Own-child,Asian-Pac-Islander,Female,3050,1366,47,Canada
6237,43,Federal-gov,128450,HS-grad,13,Never-married,Adm-clerical,Unmarried,Amer-Indian-Eskimo,Female,25156,4170,45,Trinadad&Tobago
6238,20,Private,34711,Some-college,9,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Female,11030,684,37,Taiwan
6239,66,Private,265189,Masters,10,Never-married,Other-service,Unmarried,Other,Female,19142,4266,12,Canada
6240,83,Private,228884,Some-college,19,Never-married,Craft-repair,Unmarried,Other,Female,39322,3838,36,Vietnam
6241,58,Private,244361,Some-college,4,Never-married,Machine-op-inspct,Other-relative,Other,Female,26053,3401,41,Hong
6242,90,Private,51631,HS-grad,16,Divorced,Other-service,Not-in-family,Other,Female,31575,1975,34,El-Salvador
6243,18,Private,50694,9th,6,Widowed,Machine-op-inspct,Unmarried,White,Female,0,266,47,Laos
6244,80,Private,104008,Bachelors,8,Never-married,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Female,16579,358,33,Columbia
6245,44,Private,196017,HS-grad,13,Widowed,Sales,Wife,White,Female,28870,1438,37,Holand-Netherlands
6246,27,Private,210063,11th,11,Widowed,Exec-managerial,Not-in-family,White,Female,12232,3813,46,England
6247,23,Private,98474,HS-grad,9,Never-married,Prof-specialty,Wife,Black,Female,5090,3048,33,Peru
6248,50,Private,86713,HS-grad,11,Never-married,Adm-clerical,Not-in-family,White,Female,13077,2896,39,Iran
6249,43,Private,148572,Assoc-voc,8,Married-civ-spouse,Adm-clerical,Own-child,Other,Female,36058,4121,48,Scotland
6250,67,Local-gov,188303,HS-grad,3,Married-civ-spouse,Other-service,Unmarried,Amer-Indian-Eskimo,Female,11805,584,32,Honduras
6251,45,Private,158563,HS-grad,14,Widowed,Sales,Not-in-family,Black,Female,12813,3931,35,Canada
6252,21,Federal-gov,135983,Some-college,8,Never-married,Other-service,Not-in-family,Black,Female,27007,1755,40,England
6253,51,Local-gov,29169,12th,16,Divorced,Tech-support,Own-child,Other,Female,21364,3760,42,Honduras
6254,80,Federal-gov,65149,Some-college,8,Married-spouse-absent,Adm-clerical,Wife,Black,Female,18252,347,43,Ireland
6255,55,Private,189700,Some-college,5,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,26358,2800,34,Hong
6256,21,Private,220947,HS-grad,10,Married-civ-spouse,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,0,1372,33,Ireland
6257,44,Private,31246,HS-grad,9,Divorced,Other-service,Wife,Asian-Pac-Islander,Female,13746,2320,41,Puerto-Rico
6258,66,Private,51901,11th,3,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,4415,560,32,Columbia
6259,30,Private,145134,Some-college,10,Separated,Other-service,Unmarried,White,Female,822,2735,41,Honduras
6260,87,Private,109616,HS-grad,8,Married-spouse-absent,Priv-house-serv,Own-child,White,Female,2754,3969,39,Italy
6261,90,Local-gov,156163,HS-grad,4,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,26319,3218,58,Columbia
6262,79,Private,41058,Some-college,7,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,19207,3924,51,Honduras
6263,43,Private,378002,Bachelors,11,Never-married,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,16548,1281,42,France
6264,48,Private,243143,Assoc-voc,8,Divorced,Prof-specialty,Wife,Amer-Indian-Eskimo,Female,5605,2158,41,China
6265,78,Private,94262,HS-grad,8,Separated,Other-service,Own-child,White,Female,4216,3933,43,Portugal
6266,55,Private,283934,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Female,39946,1687,58,Iran
6267,23,State-gov,243154,HS-grad,8,Never-married,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,37905,4135,47,Columbia
6268,86,Private,115749,Assoc-voc,10,Never-married,Sales,Not-in-family,Other,Female,37298,1471,34,Scotland
6269,22,Private,212208,Masters,18,Married-civ-spouse,Sales,Not-in-family,Other,Female,37393,489,53,Iran
6270,24,Private,290661,Bachelors,16,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,23341,4108,42,Scotland
6271,19,Private,42047,Assoc-voc,18,Married-civ-spouse,Other-service,Not-in-family,Amer-Indian-Eskimo,Female,20253,774,49,Japan
6272,50,Private,288484,Bachelors,9,Divorced,Exec-managerial,Own-child,Asian-Pac-Islander,Female,9552,3634,32,Poland
6273,80,Private,251560,12th,18,Never-married,Other-service,Not-in-family,Other,Female,25743,3561,39,Iran
6274,66,Private,277499,Prof-school,8,Never-married,Machine-op-inspct,Own-child,Other,Female,7392,3378,61,Poland
6275,41,Private,95301,Bachelors,13,Never-married,Other-service,Unmarried,Black,Female,27008,2718,72,Honduras
6276,41,Self-emp-not-inc,148296,11th,8,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,40038,4179,38,Canada
6277,47,Federal-gov,186912,HS-grad,6,Divorced,Adm-clerical,Unmarried,Black,Female,13715,2879,34,Taiwan
6278,72,Private,269706,HS-grad,8,Never-married,Sales,Unmarried,White,Female,29632,70,55,Ireland
6279,51,Local-gov,69994,HS-grad,10,Divorced,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,41282,3901,52,Vietnam
6280,38,Local-gov,158225,Assoc-acdm,10,Never-married,Other-service,Unmarried,Other,Female,11333,1604,46,Hungary
6281,89,Self-emp-not-inc,297687,HS-grad,14,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,18556,2977,46,Ireland
6282,74,Local-gov,277263,Bachelors,9,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,42,1458,36,Holand-Netherlands
6283,60,Local-gov,61111,HS-grad,10,Divorced,Sales,Not-in-family,White,Female,0,3723,43,El-Salvador
6284,59,State-gov,98953,Masters,11,Separated,Priv-house-serv,Unmarried,Black,Female,25276,1668,56,Philippines
6285,69,Private,45794,Some-college,9,Never-married,Prof-specialty,Unmarried,Other,Female,9135,3566,46,Peru
6286,78,Private,180496,Some-college,9,Never-married,Other-service,Wife,Black,Female,33124,1222,21,Hungary
6287,44,Local-gov,265298,Some-college,5,Married-spouse-absent,Transport-moving,Not-in-family,Black,Female,15992,1046,19,Nicaragua
6288,48,Private,253676,Assoc-voc,8,Separated,Other-service,Not-in-family,Black,Female,33057,38,39,Jamaica
6289,59,Private,100267,Assoc-voc,19,Divorced,Machine-op-inspct,Not-in-family,White,Female,9081,697,35,France
6290,29,Private,123708,Assoc-voc,10,Never-married,Adm-clerical,Not-in-family,White,Female,12591,598,42,Cuba
6291,19,Private,152749,Bachelors,10,Married-civ-spouse,Adm-clerical,Other-relative,Amer-Indian-Eskimo,Female,37850,2098,82,England
6292,81,Private,295124,Some-college,17,Divorced,Craft-repair,Not-in-family,Asian-Pac-Islander,Female,6551,436,41,Cuba
6293,24,State-gov,244944,HS-grad,14,Never-married,Adm-clerical,Unmarried,Black,Female,4564,3585,46,Iran
6294,21,Private,163872,HS-grad,10,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Female,23257,3146,39,Hong
6295,38,Private,168918,HS-grad,18,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6206,3871,35,Holand-Netherlands
6296,29,Private,28453,Some-college,13,Married-spouse-absent,Adm-clerical,Wife,White,Female,26069,1464,38,Canada
6297,65,Private,150009,Assoc-acdm,8,Married-civ-spouse,Prof-specialty,Not-in-family,Other,Female,31438,840,43,Iran
6298,74,State-gov,151582,HS-grad,11,Married-civ-spouse,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Female,11403,3713,34,Germany
6299,32,Private,241610,HS-grad,19,Widowed,Sales,Own-child,Black,Female,13973,4179,42,China
6300,64,Private,161651,HS-grad,14,Never-married,Adm-clerical,Unmarried,Black,Female,1943,44,35,Laos
6301,71,Private,147519,Some-college,8,Separated,Adm-clerical,Not-in-family,White,Female,8402,348,35,Taiwan
6302,82,Private,261224,Some-college,4,Never-married,Prof-specialty,Other-relative,Asian-Pac-Islander,Female,33386,2111,22,Guatemala
6303,76,Private,105775,Some-college,13,Never-married,Adm-clerical,Unmarried,Other,Female,0,2506,32,Mexico
6304,66,Private,69080,Some-college,12,Separated,Sales,Unmarried,Black,Female,32015,335,44,Poland
6305,74,Private,147335,HS-grad,17,Never-married,Protective-serv,Own-child,Amer-Indian-Eskimo,Female,1337,4052,34,Honduras
6306,44,Private,230869,Some-college,9,Married-civ-spouse,Exec-managerial,Own-child,Other,Female,26073,1616,44,Honduras
6307,72,Self-emp-not-inc,199763,Masters,8,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,16130,1926,36,Jamaica
6308,36,State-gov,114651,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,Black,Female,36686,481,36,China
6309,82,Private,59431,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,41224,1592,60,Guatemala
6310,50,Federal-gov,136437,12th,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Female,4213,2458,33,Germany
6311,54,Private,49012,HS-grad,9,Divorced,Prof-specialty,Unmarried,Other,Female,4710,3919,3,Poland
6312,24,Private,46248,HS-grad,1,Divorced,Adm-clerical,Other-relative,White,Female,34092,655,32,Thailand
6313,77,Private,288304,Bachelors,17,Never-married,Adm-clerical,Wife,Other,Female,14773,1231,36,Nicaragua
6314,65,Private,68845,12th,9,Divorced,Exec-managerial,Not-in-family,Black,Female,37702,2938,38,Poland
6315,36,Private,194237,Some-college,10,Never-married,Sales,Not-in-family,Black,Female,28964,2918,51,Hong
6316,38,Self-emp-not-inc,235311,Some-college,10,Never-married,Adm-clerical,Unmarried,White,Female,9469,1039,44,India
6317,19,Private,120368,Assoc-voc,8,Married-civ-spouse,Exec-managerial,Wife,Other,Female,38317,2690,42,Cuba
6318,30,Private,356199,Masters,17,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Female,28741,2952,33,Germany
6319,26,Private,117540,Assoc-voc,11,Never-married,Other-service,Unmarried,Black,Female,7591,2713,12,Ecuador
6320,74,Private,139939,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,14083,2164,32,Yugoslavia
6321,29,State-gov,39905,Some-college,9,Never-married,Adm-clerical,Unmarried,Other,Female,24358,1606,60,Cambodia
6322,32,State-gov,29497,Masters,9,Married-civ-spouse,Adm-clerical,Not-in-family,Black,Female,0,4413,52,India
6323,77,Self-emp-inc,137138,HS-grad,16,Divorced,Machine-op-inspct,Wife,Black,Female,8703,4535,34,United-States
6324,82,Private,107328,Assoc-acdm,2,Never-married,Exec-managerial,Unmarried,White,Female,2859,1686,20,Trinadad&Tobago
6325,57,Private,121721,HS-grad,12,Never-married,Adm-clerical,Unmarried,White,Female,17005,1457,36,Honduras
6326,45,Private,179195,Some-college,8,Married-civ-spouse,Other-service,Unmarried,Other,Female,16344,427,36,Hong
6327,84,Private,187924,HS-grad,11,Separated,Prof-specialty,Not-in-family,Other,Female,11420,1267,46,El-Salvador
6328,31,Private,211480,Prof-school,19,Never-married,Adm-clerical,Unmarried,Other,Female,22984,2634,39,India
6329,26,Private,49059,Some-college,17,Never-married,Other-service,Own-child,Other,Female,26051,1003,35,Germany
6330,82,Local-gov,62663,Some-college,8,Never-married,Sales,Wife,Asian-Pac-Islander,Female,13798,667,43,Hong
6331,51,Private,77984,HS-grad,3,Divorced,Adm-clerical,Not-in-family,Black,Female,32400,2389,42,Haiti
6332,18,Private,102165,Doctorate,8,Never-married,Craft-repair,Not-in-family,Black,Female,22134,140,5,Iran
6333,88,Private,139444,HS-grad,9,Separated,Machine-op-inspct,Own-child,White,Female,34510,4041,39,Thailand
6334,39,Private,112141,HS-grad,11,Married-civ-spouse,Exec-managerial,Own-child,White,Female,24971,2562,34,Iran
6335,56,Private,154871,HS-grad,8,Divorced,Exec-managerial,Not-in-family,Other,Female,943,1171,41,Scotland
6336,50,Local-gov,45884,HS-grad,17,Divorced,Other-service,Not-in-family,White,Female,38698,3814,37,Japan
6337,33,Private,36928,Assoc-voc,10,Never-married,Exec-managerial,Not-in-family,White,Female,25392,1067,2,El-Salvador
6338,36,Private,37416,Bachelors,15,Divorced,Sales,Not-in-family,White,Female,22788,4364,45,Canada
6339,81,Local-gov,201424,Some-college,10,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,30995,4473,42,Guatemala
6340,39,Private,277270,Some-college,9,Married-civ-spouse,Sales,Not-in-family,Black,Female,22552,2697,47,Guatemala
6341,81,Private,194970,HS-grad,9,Never-married,Other-service,Not-in-family,Black,Female,30314,482,59,Cambodia
6342,39,Local-gov,219149,Some-college,9,Widowed,Machine-op-inspct,Own-child,Other,Female,40139,447,45,England
6343,50,Private,161651,HS-grad,18,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,13355,2297,49,Yugoslavia
6344,35,Private,270031,Bachelors,15,Separated,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,801,46,Hungary
6345,75,Private,206510,Bachelors,19,Widowed,Other-service,Unmarried,White,Female,29156,127,27,Guatemala
6346,23,Private,177200,Bachelors,19,Never-married,Adm-clerical,Wife,Asian-Pac-Islander,Female,40600,2763,32,Peru
6347,26,Private,179074,Bachelors,11,Divorced,Prof-specialty,Own-child,Amer-Indian-Eskimo,Female,7301,736,41,Hong
6348,46,Private,230705,HS-grad,10,Never-married,Other-service,Not-in-family,Other,Female,8514,584,36,Guatemala
6349,70,Private,216414,Some-college,11,Divorced,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Female,20457,2168,32,Puerto-Rico
6350,63,Private,161290,HS-grad,11,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Female,15255,2981,33,Philippines
6351,51,Private,95674,Some-college,7,Never-married,Sales,Wife,Black,Female,3918,2590,43,Mexico
6352,48,Private,149943,Some-college,10,Never-married,Other-service,Own-child,White,Female,24281,1174,19,Cambodia
6353,76,Private,178605,Assoc-acdm,10,Never-married,Handlers-cleaners,Own-child,Amer-Indian-Eskimo,Female,15171,3736,35,Columbia
6354,73,Private,364353,HS-grad,11,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,28296,487,27,China
6355,64,Private,27115,Some-college,13,Never-married,Prof-specialty,Unmarried,Black,Female,2655,2156,32,Guatemala
6356,20,Self-emp-inc,95817,11th,11,Divorced,Exec-managerial,Not-in-family,Asian-Pac-Islander,Female,37976,1426,46,France
6357,63,Private,220888,Assoc-acdm,11,Divorced,Sales,Not-in-family,Asian-Pac-Islander,Female,652,403,11,Peru
