,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
4506,62,Self-emp-not-inc,1034415,Some-college,Married-AF-spouse,Adm-clerical,Own-child,Black,Male,90,Hong
4507,54,Federal-gov,1332574,1st-4th,Married-AF-spouse,Exec-managerial,Unmarried,Other,Male,40,Dominican-Republic
4508,23,Local-gov,664919,HS-grad,Never-married,Prof-specialty,Husband,Other,Male,35,Cambodia
4509,75,Private,483574,11th, Separated,Armed-Forces,Other-relative,White,Male,90,Guatemala
4510,89,Self-emp-inc,473524,7th-8th,Widowed,Prof-specialty,Unmarried,White,Female,63,South
4511,76,Self-emp-inc,569528,Masters,Widowed,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,74,Haiti
4512,39,Self-emp-not-inc,1009589,10th,Married-spouse-absent,Adm-clerical,Husband,White,Male,54,Yugoslavia
4513,90,Without-pay,885267,10th,Married-spouse-absent,Sales,Not-in-family,Black,Male,52,China
4514,68,Self-emp-not-inc,777619,Doctorate, Separated,Armed-Forces,Wife,Black,Female,30,Peru
4515,40,Without-pay,529754,Doctorate,Widowed,Armed-Forces,Own-child,Amer-Indian-Eskimo,Female,17,Canada
4516,78,Self-emp-inc,1171115,9th,Never-married,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,35,Scotland
4517,23,Without-pay,676066,Some-college, Separated,Priv-house-serv,Husband,Asian-Pac-Islander,Female,30,Laos
4518,45,State-gov,986440,9th,Widowed,Farming-fishing,Wife,Asian-Pac-Islander,Female,70,Italy
4519,23,Federal-gov,1420938,10th, Separated,Protective-serv,Wife,White,Female,27,Laos
4520,50,Private,1441878,11th,Widowed,Armed-Forces,Wife,Other,Female,83,Puerto-Rico
4521,28,Self-emp-not-inc,1300363,Prof-school, Separated,Sales,Other-relative,Amer-Indian-Eskimo,Male,63,Poland
4522,17,Self-emp-not-inc,151809,12th,Divorced,Protective-serv,Unmarried,Asian-Pac-Islander,Male,52,Cuba
4523,32,Private,1205468,9th,Divorced,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,22,El-Salvador
4524,85,Local-gov,1440061,11th,Married-spouse-absent,Protective-serv,Unmarried,Asian-Pac-Islander,Male,46,Laos
4525,67,State-gov,275992,Bachelors,Married-spouse-absent,Protective-serv,Wife,Amer-Indian-Eskimo,Male,89,Scotland
4526,44,Federal-gov,36289,Bachelors,Married-civ-spouse,Exec-managerial,Own-child,Asian-Pac-Islander,Female,69,Germany
4527,89,Federal-gov,290038,5th-6th,Widowed,Priv-house-serv,Not-in-family,Asian-Pac-Islander,Female,9,Philippines
4528,83,Private,1246399,Doctorate,Married-civ-spouse,Sales,Not-in-family,White,Female,19,Hong
4529,17,State-gov,1337801,Prof-school,Widowed,Exec-managerial,Own-child,Black,Female,45,Ireland
4530,89,Self-emp-not-inc,692396,10th,Divorced,Adm-clerical,Own-child,Other,Female,81,El-Salvador
4531,64,Private,1275956,12th,Married-civ-spouse,Craft-repair,Unmarried,Other,Female,31,India
4532,61,Self-emp-not-inc,987714,7th-8th,Never-married,Exec-managerial,Husband,Asian-Pac-Islander,Female,96,Jamaica
4533,70,Self-emp-not-inc,634606,Assoc-acdm,Widowed,Machine-op-inspct,Wife,Black,Female,27,England
4534,28,Self-emp-inc,1082061,HS-grad,Married-spouse-absent,Transport-moving,Not-in-family,Other,Female,16,Peru
4535,62,Local-gov,1261622,HS-grad,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,53,Dominican-Republic
4536,69,Self-emp-not-inc,1141482,HS-grad,Married-spouse-absent,Protective-serv,Own-child,Black,Male,27,Peru
4537,72,State-gov,641442,1st-4th,Married-civ-spouse,Farming-fishing,Wife,Asian-Pac-Islander,Male,23,Scotland
4538,51,Self-emp-not-inc,1049719,Preschool,Married-civ-spouse,Prof-specialty,Husband,Black,Male,99,Ecuador
4539,51,Local-gov,707789,7th-8th,Married-spouse-absent,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,72,Columbia
4540,56,Self-emp-inc,552416,12th,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Female,64,Jamaica
4541,37,Self-emp-not-inc,1259457,7th-8th, Separated,Armed-Forces,Husband,Other,Female,6,Holand-Netherlands
4542,37,Without-pay,1255735,11th,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Female,62,Canada
4543,44,Self-emp-not-inc,858925,Prof-school,Widowed,Exec-managerial,Own-child,Other,Female,56,Laos
4544,68,Private,468947,Bachelors,Married-spouse-absent,Protective-serv,Other-relative,Black,Male,10,Outlying-US(Guam-USVI-etc)
4545,47,Private,696423,HS-grad,Married-spouse-absent,Protective-serv,Not-in-family,White,Male,4,Poland
4546,35,Self-emp-inc,406747,9th,Widowed,Other-service,Husband,Amer-Indian-Eskimo,Female,61,China
4547,62,Private,853787,Assoc-acdm,Married-civ-spouse,Craft-repair,Own-child,Other,Male,92,Cuba
4548,54,State-gov,1281289,Masters, Separated,Priv-house-serv,Unmarried,Black,Male,60,Outlying-US(Guam-USVI-etc)
4549,24,Federal-gov,1091344,12th,Divorced,Tech-support,Own-child,Black,Female,75,England
4550,64,Without-pay,1390391,Assoc-voc,Married-spouse-absent,Craft-repair,Wife,Other,Female,55,United-States
4551,56,Federal-gov,1462837,Doctorate,Widowed,Transport-moving,Husband,White,Female,22,France
4552,75,Self-emp-not-inc,1327732,10th,Widowed,Tech-support,Husband,Black,Female,69,Ecuador
4553,37,Self-emp-inc,409541,12th,Divorced,Handlers-cleaners,Wife,Amer-Indian-Eskimo,Female,51,Haiti
4554,75,State-gov,806430,11th,Married-spouse-absent,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,80,Scotland
4555,19,Local-gov,1379661,Some-college,Married-civ-spouse,Tech-support,Unmarried,Black,Male,76,Cuba
4556,90,Self-emp-inc,841055,Masters,Married-spouse-absent,Transport-moving,Other-relative,Other,Female,7,Canada
4557,54,State-gov,614447,7th-8th,Married-AF-spouse,Transport-moving,Other-relative,White,Male,80,France
4558,55,Private,675866,Some-college,Widowed,Priv-house-serv,Unmarried,Other,Female,46,Portugal
4559,73,Federal-gov,1450942,Assoc-voc,Never-married,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,35,Trinadad&Tobago
4560,52,State-gov,1196616,Bachelors,Widowed,Armed-Forces,Unmarried,Other,Female,83,Laos
4561,82,Federal-gov,391956,Assoc-voc,Widowed,Prof-specialty,Wife,White,Female,24,Philippines
4562,80,Local-gov,252096,11th,Never-married,Craft-repair,Own-child,Other,Female,97,Thailand
4563,44,Self-emp-inc,124811,Masters,Married-AF-spouse,Armed-Forces,Husband,White,Male,78,Trinadad&Tobago
4564,45,Self-emp-inc,834587,9th,Married-civ-spouse,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,94,Columbia
4565,49,Local-gov,1299285,12th,Widowed,Tech-support,Other-relative,Black,Male,16,Canada
4566,81,Local-gov,1072391,9th, Separated,Machine-op-inspct,Wife,Asian-Pac-Islander,Female,79,India
4567,34,Self-emp-not-inc,108399,Masters,Married-civ-spouse,Priv-house-serv,Own-child,Black,Female,93,Yugoslavia
4568,31,Self-emp-inc,667699,7th-8th,Married-spouse-absent,Machine-op-inspct,Unmarried,White,Male,32,Portugal
4569,75,Federal-gov,1045029,5th-6th,Never-married,Prof-specialty,Not-in-family,Other,Female,4,Scotland
4570,87,Federal-gov,1145288,12th,Married-civ-spouse,Sales,Own-child,White,Male,63,Haiti
4571,89,Federal-gov,128586,9th,Divorced,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Male,91,Scotland
4572,69,State-gov,1371642,Masters,Married-AF-spouse,Craft-repair,Husband,Other,Female,70,Mexico
4573,21,Federal-gov,298647,5th-6th,Married-AF-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Male,31,Ecuador
4574,18,Self-emp-inc,984859,Assoc-acdm, Separated,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,23,China
4575,44,Self-emp-not-inc,1428612,11th,Married-AF-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,63,Ireland
4576,84,Self-emp-inc,1303457,Prof-school, Separated,Protective-serv,Wife,Asian-Pac-Islander,Male,30,Cambodia
4577,20,State-gov,581204,5th-6th,Never-married,Handlers-cleaners,Own-child,White,Female,58,United-States
4578,71,Private,211208,10th, Separated,Machine-op-inspct,Unmarried,Black,Male,83,Ireland
4579,53,Local-gov,723821,1st-4th,Married-AF-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,44,Italy
4580,25,Self-emp-inc,107461,1st-4th,Married-spouse-absent,Transport-moving,Own-child,Other,Female,1,Cambodia
4581,90,Private,357171,1st-4th,Never-married,Farming-fishing,Other-relative,Black,Female,98,El-Salvador
4582,71,State-gov,699381,Masters,Married-civ-spouse,Sales,Unmarried,Black,Male,96,Laos
4583,84,Without-pay,384200,Assoc-voc,Married-AF-spouse,Handlers-cleaners,Not-in-family,Black,Male,53,Philippines
4584,30,Without-pay,187118,Some-college,Widowed,Sales,Unmarried,White,Male,89,Cambodia
4585,61,Without-pay,339796,Bachelors, Separated,Armed-Forces,Wife,Asian-Pac-Islander,Male,49,Trinadad&Tobago
4586,80,Federal-gov,161146,Assoc-acdm, Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,5,Dominican-Republic
4587,57,Self-emp-not-inc,699676,Prof-school,Married-spouse-absent,Armed-Forces,Other-relative,White,Female,56,El-Salvador
4588,66,State-gov,583725,Assoc-voc, Separated,Craft-repair,Wife,Black,Male,93,Jamaica
4589,44,Private,342977,9th,Widowed,Other-service,Unmarried,Amer-Indian-Eskimo,Male,90,Hong
4590,40,Private,465660,10th, Separated,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Male,74,Philippines
4591,39,Private,951138,10th,Widowed,Farming-fishing,Own-child,Black,Female,79,Hungary
4592,70,Local-gov,628713,Preschool,Married-civ-spouse,Machine-op-inspct,Not-in-family,Black,Male,59,England
4593,32,Private,774021,10th,Widowed,Other-service,Wife,White,Female,12,El-Salvador
4594,61,State-gov,1330775,11th,Married-civ-spouse,Tech-support,Unmarried,Amer-Indian-Eskimo,Female,41,Honduras
4595,40,Self-emp-not-inc,1253638,Assoc-acdm, Separated,Sales,Husband,Other,Male,66,Taiwan
4596,85,Private,382969,1st-4th, Separated,Priv-house-serv,Husband,Amer-Indian-Eskimo,Male,87,Puerto-Rico
4597,57,Private,264860,Masters,Divorced,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,62,Ireland
4598,86,State-gov,123983,1st-4th,Widowed,Exec-managerial,Husband,Other,Male,49,Yugoslavia
4599,58,State-gov,1061356,Bachelors,Never-married,Craft-repair,Unmarried,Asian-Pac-Islander,Male,28,Puerto-Rico
4600,82,Self-emp-not-inc,802053,10th, Separated,Handlers-cleaners,Wife,Black,Male,13,Iran
4601,80,Without-pay,1230568,Bachelors,Married-AF-spouse,Tech-support,Other-relative,White,Female,51,Italy
4602,69,Federal-gov,665258,5th-6th,Married-spouse-absent,Tech-support,Husband,Asian-Pac-Islander,Female,18,Ireland
4603,88,State-gov,474611,Doctorate,Divorced,Sales,Wife,Amer-Indian-Eskimo,Male,80,Hungary
4604,77,Self-emp-inc,1083854,10th,Married-civ-spouse,Farming-fishing,Unmarried,Other,Male,36,Peru
4605,70,Federal-gov,43370,12th, Separated,Armed-Forces,Not-in-family,Amer-Indian-Eskimo,Female,41,Nicaragua
4606,60,Local-gov,1276952,HS-grad,Married-spouse-absent,Protective-serv,Other-relative,Other,Female,66,Haiti
4607,32,Local-gov,221894,Masters,Widowed,Machine-op-inspct,Husband,Other,Female,19,Nicaragua
4608,73,Without-pay,1266064,Prof-school,Divorced,Adm-clerical,Own-child,Black,Female,12,England
4609,67,Self-emp-not-inc,959978,9th,Married-civ-spouse,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,5,China
4610,78,Federal-gov,229307,9th,Never-married,Priv-house-serv,Not-in-family,Amer-Indian-Eskimo,Female,41,Dominican-Republic
4611,20,Local-gov,992074,Doctorate,Never-married,Tech-support,Other-relative,Amer-Indian-Eskimo,Female,41,Thailand
4612,37,Private,160749,Bachelors,Never-married,Machine-op-inspct,Wife,Black,Female,68,Thailand
4613,53,Federal-gov,470032,Prof-school,Divorced,Craft-repair,Unmarried,Black,Male,72,Columbia
4614,77,State-gov,156467,10th,Never-married,Tech-support,Unmarried,Other,Female,21,El-Salvador
4615,66,Federal-gov,829865,Bachelors, Separated,Armed-Forces,Other-relative,White,Male,66,Jamaica
4616,75,State-gov,1415301,5th-6th,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Male,66,Dominican-Republic
4617,25,Self-emp-inc,181109,9th, Separated,Armed-Forces,Not-in-family,Black,Female,22,Poland
4618,19,Self-emp-not-inc,1258348,11th,Divorced,Priv-house-serv,Husband,White,Female,99,Guatemala
4619,42,Private,1170704,9th,Never-married,Craft-repair,Wife,Black,Male,15,Taiwan
4620,69,Private,998499,Bachelors,Never-married,Priv-house-serv,Wife,Black,Male,5,South
4621,78,Local-gov,1031432,12th,Never-married,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,29,Japan
4622,44,State-gov,586672,Bachelors,Married-civ-spouse,Transport-moving,Not-in-family,Other,Male,9,Guatemala
4623,70,Self-emp-inc,34235,7th-8th,Married-AF-spouse,Adm-clerical,Other-relative,Black,Male,59,Germany
4624,44,State-gov,1229928,10th,Married-civ-spouse,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,58,Honduras
4625,58,Local-gov,593401,7th-8th, Separated,Adm-clerical,Own-child,Asian-Pac-Islander,Male,21,Thailand
4626,52,Without-pay,864377,11th,Divorced,Prof-specialty,Unmarried,White,Male,26,Trinadad&Tobago
4627,23,Local-gov,1195674,Masters,Never-married,Tech-support,Not-in-family,Other,Male,69,Scotland
4628,60,Self-emp-not-inc,642286,1st-4th,Married-AF-spouse,Adm-clerical,Other-relative,Black,Female,84,Laos
4629,85,Local-gov,1037639,HS-grad,Married-AF-spouse,Tech-support,Wife,Amer-Indian-Eskimo,Male,89,Mexico
4630,30,Self-emp-not-inc,1379276,Doctorate, Separated,Other-service,Wife,Asian-Pac-Islander,Female,78,Vietnam
4631,29,Without-pay,146993,10th,Married-AF-spouse,Machine-op-inspct,Wife,Amer-Indian-Eskimo,Female,31,Japan
4632,37,Local-gov,1248473,7th-8th,Widowed,Other-service,Wife,Amer-Indian-Eskimo,Female,5,Ireland
4633,20,Self-emp-inc,832538,7th-8th, Separated,Handlers-cleaners,Unmarried,Asian-Pac-Islander,Female,23,Thailand
4634,60,Self-emp-not-inc,367685,7th-8th,Married-spouse-absent,Tech-support,Husband,Other,Female,94,Hungary
4635,32,Local-gov,130476,Assoc-acdm,Married-spouse-absent,Protective-serv,Wife,Asian-Pac-Islander,Male,70,Nicaragua
4636,30,Without-pay,523312,Bachelors,Divorced,Protective-serv,Unmarried,Other,Male,55,Portugal
4637,45,Local-gov,1032747,5th-6th,Divorced,Priv-house-serv,Husband,White,Male,48,Columbia
4638,38,Self-emp-inc,87432,Masters,Married-AF-spouse,Farming-fishing,Not-in-family,Amer-Indian-Eskimo,Male,72,Mexico
4639,85,Without-pay,922236,Assoc-voc,Never-married,Transport-moving,Husband,Amer-Indian-Eskimo,Female,72,Guatemala
4640,65,Federal-gov,763009,12th,Widowed,Adm-clerical,Husband,Black,Male,78,Greece
4641,87,Local-gov,908431,Some-college,Divorced,Exec-managerial,Other-relative,Asian-Pac-Islander,Male,92,Holand-Netherlands
4642,59,Self-emp-not-inc,623590,Doctorate,Divorced,Transport-moving,Not-in-family,Amer-Indian-Eskimo,Female,33,Portugal
4643,30,Self-emp-inc,411089,HS-grad,Widowed,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,14,Nicaragua
4644,88,Without-pay,290236,5th-6th,Widowed,Priv-house-serv,Unmarried,Other,Female,6,Peru
4645,23,Federal-gov,217437,Bachelors,Widowed,Armed-Forces,Own-child,Other,Female,78,Portugal
4646,29,Local-gov,867044,5th-6th,Married-AF-spouse,Sales,Husband,Amer-Indian-Eskimo,Female,9,France
4647,57,Federal-gov,1418525,Assoc-voc,Widowed,Armed-Forces,Unmarried,Amer-Indian-Eskimo,Male,48,Philippines
4648,69,Self-emp-inc,1156820,Doctorate,Never-married,Farming-fishing,Wife,Black,Female,59,Yugoslavia
4649,37,Without-pay,697392,7th-8th, Separated,Adm-clerical,Not-in-family,Asian-Pac-Islander,Female,68,Columbia
4650,18,Without-pay,1207583,Assoc-voc,Married-civ-spouse,Transport-moving,Unmarried,Black,Female,80,El-Salvador
4651,35,Self-emp-inc,89260,5th-6th,Divorced,Adm-clerical,Wife,Amer-Indian-Eskimo,Male,58,Laos
4652,78,Self-emp-inc,1198780,Assoc-voc,Divorced,Transport-moving,Other-relative,Black,Male,42,Puerto-Rico
4653,62,Self-emp-inc,781576,Bachelors,Divorced,Protective-serv,Not-in-family,Other,Male,67,Cuba
4654,44,Without-pay,1063501,11th,Divorced,Priv-house-serv,Unmarried,Black,Male,69,Vietnam
4655,23,Self-emp-not-inc,1032894,HS-grad, Separated,Armed-Forces,Unmarried,White,Female,45,Hungary
4656,88,Self-emp-not-inc,1013595,Preschool, Separated,Adm-clerical,Unmarried,Black,Female,3,Cambodia
4657,63,Without-pay,1395840,Masters, Separated,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,79,China
4658,82,State-gov,1114726,Bachelors,Widowed,Craft-repair,Own-child,Other,Male,36,Guatemala
4659,47,Private,1354187,Assoc-voc, Separated,Exec-managerial,Not-in-family,Other,Male,57,United-States
4660,21,Self-emp-not-inc,858111,Assoc-acdm,Married-spouse-absent,Craft-repair,Husband,Black,Female,57,Cuba
4661,82,State-gov,113865,1st-4th,Never-married,Handlers-cleaners,Own-child,Asian-Pac-Islander,Female,92,Cambodia
4662,37,State-gov,960232,Some-college,Married-spouse-absent,Transport-moving,Unmarried,Asian-Pac-Islander,Male,24,England
4663,67,Federal-gov,422563,Preschool,Divorced,Armed-Forces,Husband,Other,Male,32,Holand-Netherlands
4664,27,Self-emp-inc,427134,12th,Divorced,Armed-Forces,Other-relative,Black,Male,79,Japan
4665,21,Federal-gov,471140,9th,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Female,10,South
4666,48,Self-emp-inc,101010,5th-6th,Married-spouse-absent,Craft-repair,Other-relative,Amer-Indian-Eskimo,Male,2,Haiti
4667,26,State-gov,307657,HS-grad, Separated,Handlers-cleaners,Unmarried,Black,Female,17,Scotland
4668,60,Local-gov,1259727,10th,Married-AF-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Female,51,Germany
4669,25,State-gov,929413,Masters,Widowed,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,62,Cuba
4670,76,Local-gov,1175621,HS-grad,Married-civ-spouse,Priv-house-serv,Husband,Other,Female,88,Honduras
4671,40,Self-emp-inc,281709,Prof-school,Divorced,Armed-Forces,Own-child,Other,Female,52,Iran
4672,26,Self-emp-inc,754998,1st-4th,Divorced,Farming-fishing,Other-relative,Other,Female,69,Taiwan
4673,60,Without-pay,501353,12th,Never-married,Machine-op-inspct,Husband,Black,Male,65,Hong
4674,61,Federal-gov,970522,Bachelors, Separated,Exec-managerial,Husband,Asian-Pac-Islander,Female,98,Peru
4675,33,Self-emp-not-inc,930086,12th,Married-AF-spouse,Protective-serv,Own-child,Other,Female,42,England
4676,55,Private,1130972,7th-8th,Widowed,Tech-support,Not-in-family,Other,Female,68,Germany
4677,25,State-gov,157063,Bachelors,Married-AF-spouse,Other-service,Own-child,Black,Male,9,Canada
4678,52,Without-pay,1340222,Masters, Separated,Other-service,Wife,White,Female,44,Hong
4679,60,Without-pay,1295814,Bachelors,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Female,90,Taiwan
4680,75,Local-gov,863857,Prof-school,Married-AF-spouse,Other-service,Wife,Asian-Pac-Islander,Female,25,China
4681,59,Self-emp-not-inc,1167869,Assoc-acdm,Never-married,Protective-serv,Other-relative,White,Female,1,South
4682,39,Federal-gov,1339746,Bachelors,Married-spouse-absent,Handlers-cleaners,Wife,White,Female,2,Greece
4683,80,State-gov,674845,Bachelors,Married-civ-spouse,Tech-support,Not-in-family,Amer-Indian-Eskimo,Male,99,Iran
4684,71,State-gov,810994,7th-8th,Never-married,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,64,Scotland
4685,48,Self-emp-inc,176901,9th,Divorced,Tech-support,Wife,Other,Male,33,Iran
4686,89,Self-emp-not-inc,1336895,HS-grad,Married-civ-spouse,Armed-Forces,Not-in-family,Other,Female,28,Greece
4687,71,Federal-gov,667415,10th,Married-civ-spouse,Farming-fishing,Own-child,White,Female,63,South
4688,55,Without-pay,602689,Prof-school,Never-married,Adm-clerical,Wife,Amer-Indian-Eskimo,Female,59,Peru
4689,20,Local-gov,103231,11th, Separated,Tech-support,Other-relative,Black,Female,21,Peru
4690,78,Without-pay,1397257,Assoc-acdm,Married-civ-spouse,Sales,Own-child,Asian-Pac-Islander,Female,53,Philippines
4691,40,Private,1024370,Assoc-acdm,Widowed,Machine-op-inspct,Own-child,Amer-Indian-Eskimo,Male,21,Ireland
4692,31,Federal-gov,900960,Prof-school,Widowed,Priv-house-serv,Other-relative,Black,Male,57,France
4693,55,Federal-gov,905673,Assoc-acdm,Married-AF-spouse,Protective-serv,Not-in-family,Asian-Pac-Islander,Female,4,Ireland
4694,75,Private,643300,9th,Married-AF-spouse,Adm-clerical,Unmarried,Black,Male,24,Portugal
4695,80,Self-emp-not-inc,1303878,Masters,Divorced,Priv-house-serv,Unmarried,White,Male,48,Vietnam
4696,49,Local-gov,1029399,Prof-school,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,11,South
4697,56,Self-emp-inc,1458603,HS-grad,Married-AF-spouse,Transport-moving,Not-in-family,Black,Male,5,Laos
4698,74,Private,513232,7th-8th,Married-spouse-absent,Craft-repair,Unmarried,Amer-Indian-Eskimo,Male,19,Peru
