,age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,gender,hours-per-week,native-country
4134,48,Self-emp-inc,907770,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Male,19,Hong
4135,42,Self-emp-inc,1276929,9th,Divorced,Transport-moving,Husband,Asian-Pac-Islander,Male,6,Philippines
4136,81,Local-gov,722875,Preschool,Married-spouse-absent,Prof-specialty,Husband,Asian-Pac-Islander,Male,32,Holand-Netherlands
4137,52,State-gov,128328,1st-4th,Married-spouse-absent,Exec-managerial,Wife,White,Male,72,Puerto-Rico
4138,39,Without-pay,889975,10th,Married-spouse-absent,Handlers-cleaners,Other-relative,Black,Male,54,Ireland
4139,72,Federal-gov,259691,Preschool,Never-married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Male,89,Outlying-US(Guam-USVI-etc)
4140,64,Self-emp-not-inc,1174979,Masters,Never-married,Priv-house-serv,Other-relative,Black,Male,91,Honduras
4141,88,Without-pay,589642,Assoc-acdm, Separated,Adm-clerical,Other-relative,Black,Male,56,Germany
4142,38,Self-emp-not-inc,1092896,Doctorate, Separated,Machine-op-inspct,Unmarried,Asian-Pac-Islander,Male,46,Iran
4143,88,State-gov,894835,Masters,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,20,Cuba
4144,42,Local-gov,588904,Doctorate,Widowed,Protective-serv,Other-relative,Other,Male,12,South
4145,66,Federal-gov,1195608,9th,Widowed,Farming-fishing,Unmarried,Black,Male,61,Iran
4146,55,Without-pay,70597,9th,Never-married,Tech-support,Other-relative,White,Male,41,Puerto-Rico
4147,64,Private,241198,11th, Separated,Machine-op-inspct,Husband,Amer-Indian-Eskimo,Male,22,Laos
4148,45,State-gov,674599,Assoc-acdm,Married-civ-spouse,Craft-repair,Wife,White,Male,16,England
4149,85,Local-gov,1063949,10th,Married-AF-spouse,Exec-managerial,Wife,Black,Male,47,Vietnam
4150,87,Federal-gov,1113707,12th,Married-AF-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,18,England
4151,46,Private,180402,9th,Divorced,Other-service,Other-relative,Amer-Indian-Eskimo,Male,89,Trinadad&Tobago
4152,45,Self-emp-not-inc,861964,9th,Never-married,Machine-op-inspct,Husband,White,Male,2,Guatemala
4153,62,State-gov,1488377,Assoc-voc,Married-civ-spouse,Tech-support,Husband,White,Male,74,Taiwan
4154,70,Self-emp-inc,794107,Bachelors,Married-spouse-absent,Tech-support,Not-in-family,Asian-Pac-Islander,Male,75,Puerto-Rico
4155,88,Federal-gov,714259,Prof-school,Married-AF-spouse,Prof-specialty,Wife,Black,Male,18,France
4156,51,Self-emp-not-inc,856069,5th-6th, Separated,Craft-repair,Not-in-family,Asian-Pac-Islander,Male,35,Honduras
4157,45,Self-emp-inc,1383919,Preschool,Married-AF-spouse,Farming-fishing,Other-relative,Asian-Pac-Islander,Male,34,Laos
4158,63,Local-gov,827989,HS-grad, Separated,Farming-fishing,Not-in-family,Asian-Pac-Islander,Male,72,Cambodia
4159,24,Local-gov,1480526,11th,Married-civ-spouse,Armed-Forces,Other-relative,Black,Male,45,Haiti
4160,35,Federal-gov,770121,Preschool,Married-AF-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,Male,64,Puerto-Rico
4161,87,Self-emp-inc,440592,10th,Widowed,Farming-fishing,Not-in-family,White,Male,67,Trinadad&Tobago
4162,60,Self-emp-not-inc,1316821,5th-6th, Separated,Priv-house-serv,Own-child,Black,Male,93,Thailand
4163,51,Without-pay,802025,11th,Divorced,Craft-repair,Husband,White,Male,40,Hong
4164,22,State-gov,432695,Some-college,Divorced,Priv-house-serv,Unmarried,Other,Male,23,Taiwan
4165,17,Self-emp-inc,163841,Bachelors,Widowed,Craft-repair,Wife,Black,Male,24,Italy
4166,75,Without-pay,597581,Masters,Divorced,Tech-support,Husband,Black,Male,53,Thailand
4167,88,Without-pay,566197,10th,Widowed,Farming-fishing,Other-relative,Amer-Indian-Eskimo,Male,78,China
4168,28,Self-emp-not-inc,91925,Doctorate,Widowed,Adm-clerical,Unmarried,Black,Male,6,Holand-Netherlands
4169,76,Self-emp-inc,162189,Doctorate,Divorced,Transport-moving,Wife,Black,Male,91,Vietnam
4170,32,State-gov,1099607,HS-grad,Never-married,Exec-managerial,Wife,Other,Male,34,India
4171,83,Self-emp-not-inc,1231444,12th,Married-civ-spouse,Machine-op-inspct,Not-in-family,Other,Male,69,South
4172,68,Without-pay,480683,10th,Married-spouse-absent,Prof-specialty,Husband,Black,Male,4,Mexico
4173,57,Private,1143935,Doctorate,Widowed,Farming-fishing,Own-child,Asian-Pac-Islander,Male,19,Portugal
4174,76,Without-pay,147972,Masters, Separated,Priv-house-serv,Unmarried,Other,Male,81,Mexico
4175,36,State-gov,379215,10th,Married-spouse-absent,Transport-moving,Husband,Other,Male,92,Poland
4176,43,Federal-gov,532286,Bachelors,Never-married,Sales,Unmarried,White,Male,95,Peru
4177,25,Without-pay,791509,1st-4th,Never-married,Exec-managerial,Not-in-family,Asian-Pac-Islander,Male,28,Canada
4178,63,Self-emp-inc,783753,Assoc-acdm,Married-AF-spouse,Adm-clerical,Other-relative,White,Male,6,Laos
4179,41,Federal-gov,682498,12th,Widowed,Craft-repair,Own-child,White,Male,77,France
4180,48,Self-emp-not-inc,1175864,11th, Separated,Other-service,Other-relative,Amer-Indian-Eskimo,Male,8,Dominican-Republic
4181,70,Federal-gov,646830,Bachelors,Married-civ-spouse,Craft-repair,Wife,Other,Male,88,Vietnam
4182,54,Federal-gov,960735,1st-4th,Widowed,Adm-clerical,Other-relative,Asian-Pac-Islander,Male,49,Italy
4183,40,State-gov,150517,Some-college,Married-civ-spouse,Handlers-cleaners,Unmarried,Amer-Indian-Eskimo,Male,4,Thailand
4184,57,Self-emp-not-inc,674168,1st-4th,Married-civ-spouse,Other-service,Wife,Other,Male,90,Scotland
4185,63,Self-emp-inc,572628,Preschool,Married-AF-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Male,36,Honduras
4186,32,Without-pay,340778,Masters,Married-AF-spouse,Sales,Not-in-family,Black,Male,80,Outlying-US(Guam-USVI-etc)
4187,79,Without-pay,603306,10th, Separated,Exec-managerial,Not-in-family,White,Male,48,Nicaragua
4188,31,Federal-gov,1367073,Preschool,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,Male,16,Holand-Netherlands
4189,26,Self-emp-not-inc,1213167,Bachelors,Married-civ-spouse,Priv-house-serv,Not-in-family,Black,Male,47,France
4190,62,State-gov,923887,Assoc-acdm, Separated,Transport-moving,Unmarried,White,Male,91,Yugoslavia
4191,72,State-gov,278379,Doctorate,Never-married,Exec-managerial,Husband,Black,Male,65,Taiwan
4192,17,State-gov,451987,7th-8th,Widowed,Armed-Forces,Husband,Other,Male,13,India
4193,89,Self-emp-inc,183094,5th-6th,Widowed,Other-service,Wife,Amer-Indian-Eskimo,Male,61,France
4194,47,Private,840371,10th,Married-AF-spouse,Sales,Not-in-family,Other,Male,23,Italy
4195,77,Self-emp-not-inc,1285416,1st-4th,Widowed,Farming-fishing,Wife,Other,Male,70,Portugal
4196,62,Self-emp-not-inc,473671,HS-grad,Married-spouse-absent,Prof-specialty,Unmarried,White,Male,78,Columbia
4197,24,State-gov,547566,Doctorate, Separated,Craft-repair,Wife,White,Male,8,Laos
4198,21,Local-gov,1081248,Some-college,Married-spouse-absent,Tech-support,Wife,White,Male,38,South
4199,83,Without-pay,602855,10th,Divorced,Protective-serv,Wife,Amer-Indian-Eskimo,Male,97,Poland
4200,58,Private,1015419,Some-college,Married-civ-spouse,Tech-support,Unmarried,White,Male,49,Laos
4201,35,Self-emp-inc,1070457,Doctorate,Married-spouse-absent,Craft-repair,Own-child,Black,Male,96,Yugoslavia
4202,39,Self-emp-not-inc,877640,1st-4th,Married-civ-spouse,Transport-moving,Unmarried,Asian-Pac-Islander,Male,6,Holand-Netherlands
4203,59,Self-emp-not-inc,997050,5th-6th,Married-spouse-absent,Adm-clerical,Not-in-family,Other,Male,49,England
4204,23,State-gov,526595,10th,Widowed,Transport-moving,Husband,Amer-Indian-Eskimo,Male,78,Cambodia
4205,44,Private,760112,10th,Widowed,Craft-repair,Husband,White,Male,55,Italy
4206,45,Self-emp-inc,1117676,7th-8th,Divorced,Transport-moving,Own-child,Asian-Pac-Islander,Male,14,South
4207,32,Private,1236362,Prof-school,Married-spouse-absent,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,63,Poland
4208,73,Self-emp-inc,536024,HS-grad, Separated,Machine-op-inspct,Wife,Asian-Pac-Islander,Male,85,Dominican-Republic
4209,84,Local-gov,636514,HS-grad,Married-AF-spouse,Handlers-cleaners,Unmarried,Black,Male,33,South
4210,76,State-gov,925521,Masters,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,Male,93,Hong
4211,28,Local-gov,87908,Bachelors, Separated,Sales,Other-relative,Amer-Indian-Eskimo,Male,3,Germany
4212,39,Without-pay,239237,9th,Married-civ-spouse,Adm-clerical,Own-child,Black,Male,19,England
4213,18,State-gov,1442856,5th-6th,Married-spouse-absent,Craft-repair,Not-in-family,Other,Male,4,El-Salvador
4214,26,Without-pay,1198336,Masters,Widowed,Other-service,Not-in-family,Other,Male,13,Puerto-Rico
4215,24,Without-pay,1304129,Bachelors,Married-civ-spouse,Sales,Wife,Black,Male,5,China
4216,19,Self-emp-not-inc,1158177,9th,Married-AF-spouse,Transport-moving,Not-in-family,White,Male,24,Philippines
4217,41,Private,160948,Assoc-acdm,Never-married,Prof-specialty,Wife,Black,Male,11,Hong
4218,61,Self-emp-not-inc,153595,10th,Married-civ-spouse,Sales,Not-in-family,White,Male,48,Vietnam
4219,28,Self-emp-not-inc,1390377,Some-college, Separated,Protective-serv,Husband,Other,Male,63,Peru
4220,33,State-gov,131961,Prof-school,Divorced,Armed-Forces,Not-in-family,White,Male,64,Guatemala
4221,48,Local-gov,1071584,Doctorate,Never-married,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,97,United-States
4222,21,Private,411536,5th-6th, Separated,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,30,Mexico
4223,70,Federal-gov,1123246,1st-4th,Never-married,Exec-managerial,Own-child,Other,Male,33,Nicaragua
4224,17,State-gov,333185,Doctorate,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Male,68,Honduras
4225,33,Without-pay,42033,Assoc-acdm, Separated,Farming-fishing,Wife,Other,Male,20,Philippines
4226,63,Without-pay,277475,5th-6th, Separated,Armed-Forces,Wife,Black,Male,39,Laos
4227,63,Local-gov,917601,Masters,Divorced,Transport-moving,Not-in-family,White,Male,90,Mexico
4228,63,State-gov,724395,Prof-school,Never-married,Priv-house-serv,Unmarried,Asian-Pac-Islander,Male,97,Taiwan
4229,62,Federal-gov,598791,Some-college,Married-civ-spouse,Prof-specialty,Own-child,Amer-Indian-Eskimo,Male,86,Honduras
4230,21,Self-emp-not-inc,734106,7th-8th,Married-AF-spouse,Transport-moving,Unmarried,White,Male,48,Puerto-Rico
4231,23,Private,544889,10th,Married-civ-spouse,Tech-support,Other-relative,Asian-Pac-Islander,Male,4,South
4232,49,Self-emp-not-inc,554948,10th,Never-married,Prof-specialty,Own-child,Other,Male,23,Peru
4233,55,Federal-gov,936701,9th,Never-married,Farming-fishing,Own-child,White,Male,70,Poland
4234,76,Self-emp-inc,531977,Prof-school,Married-civ-spouse,Exec-managerial,Husband,Black,Male,65,Columbia
4235,86,Federal-gov,1192782,Some-college,Divorced,Handlers-cleaners,Other-relative,White,Male,18,Taiwan
4236,23,Without-pay,1380454,1st-4th,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Male,89,Hungary
4237,68,Local-gov,1485836,7th-8th,Widowed,Adm-clerical,Unmarried,White,Male,7,Holand-Netherlands
4238,80,Self-emp-inc,32596,Bachelors,Widowed,Machine-op-inspct,Unmarried,Other,Male,75,Trinadad&Tobago
4239,33,Federal-gov,686397,Some-college,Married-spouse-absent,Tech-support,Not-in-family,Other,Male,3,Germany
4240,37,Private,207663,Masters,Married-spouse-absent,Priv-house-serv,Husband,Other,Male,79,Italy
4241,85,Self-emp-inc,563482,Masters,Married-civ-spouse,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Male,76,Jamaica
4242,58,Private,586094,5th-6th, Separated,Transport-moving,Own-child,Asian-Pac-Islander,Male,13,United-States
4243,28,Local-gov,1174977,Doctorate,Married-civ-spouse,Handlers-cleaners,Not-in-family,Amer-Indian-Eskimo,Male,95,Iran
4244,59,State-gov,470291,Some-college, Separated,Farming-fishing,Wife,Asian-Pac-Islander,Male,23,Hungary
4245,54,Local-gov,150189,Some-college,Widowed,Priv-house-serv,Other-relative,Amer-Indian-Eskimo,Male,33,Ireland
4246,80,Local-gov,1090379,Some-college,Married-spouse-absent,Sales,Not-in-family,Asian-Pac-Islander,Male,39,Outlying-US(Guam-USVI-etc)
4247,89,Private,187279,Bachelors,Divorced,Machine-op-inspct,Wife,Other,Male,15,Taiwan
4248,39,Federal-gov,291965,9th,Widowed,Armed-Forces,Own-child,Asian-Pac-Islander,Male,32,Thailand
4249,42,Without-pay,560429,Some-college,Married-civ-spouse,Armed-Forces,Not-in-family,Other,Male,99,Iran
4250,44,Self-emp-not-inc,381172,Masters,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,Male,66,Trinadad&Tobago
4251,35,Federal-gov,885950,10th,Married-spouse-absent,Exec-managerial,Husband,Other,Male,50,South
4252,64,Local-gov,1121851,10th,Widowed,Armed-Forces,Wife,Asian-Pac-Islander,Male,82,Yugoslavia
4253,78,Self-emp-inc,1408058,9th,Widowed,Sales,Not-in-family,Amer-Indian-Eskimo,Male,55,United-States
4254,90,State-gov,1120921,1st-4th,Married-spouse-absent,Prof-specialty,Other-relative,Other,Male,29,Vietnam
4255,28,Local-gov,917677,Doctorate,Married-AF-spouse,Other-service,Not-in-family,Asian-Pac-Islander,Male,59,Ireland
4256,17,State-gov,1235193,Bachelors,Married-spouse-absent,Protective-serv,Not-in-family,Asian-Pac-Islander,Male,14,England
4257,39,Self-emp-not-inc,1196101,Doctorate,Widowed,Prof-specialty,Unmarried,Black,Male,98,South
4258,45,Federal-gov,748445,Prof-school,Widowed,Sales,Husband,Other,Male,44,South
4259,44,Local-gov,226694,Assoc-acdm,Married-AF-spouse,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,44,Holand-Netherlands
4260,48,Self-emp-inc,1271400,7th-8th,Divorced,Transport-moving,Wife,White,Male,38,Holand-Netherlands
4261,39,State-gov,118715,Preschool,Married-civ-spouse,Exec-managerial,Not-in-family,Other,Male,57,Ecuador
4262,36,State-gov,307545,HS-grad,Widowed,Exec-managerial,Not-in-family,Black,Male,95,Hungary
4263,49,Federal-gov,526064,Assoc-acdm, Separated,Sales,Husband,Asian-Pac-Islander,Male,42,Holand-Netherlands
4264,18,Without-pay,256871,5th-6th,Never-married,Sales,Unmarried,Asian-Pac-Islander,Male,1,Columbia
4265,65,Without-pay,1395014,Masters,Never-married,Transport-moving,Husband,Black,Male,48,Cambodia
4266,56,Private,443402,Masters,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,17,El-Salvador
4267,21,Self-emp-inc,1069546,Assoc-voc,Never-married,Craft-repair,Wife,Asian-Pac-Islander,Male,19,Holand-Netherlands
4268,30,Federal-gov,655251,Doctorate,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,67,Poland
4269,51,Federal-gov,733204,Assoc-acdm,Married-AF-spouse,Transport-moving,Unmarried,Other,Male,69,Ireland
4270,29,Without-pay,1339961,Doctorate,Married-civ-spouse,Protective-serv,Husband,Asian-Pac-Islander,Male,24,Outlying-US(Guam-USVI-etc)
4271,48,Without-pay,1259311,11th,Divorced,Protective-serv,Not-in-family,White,Male,13,Mexico
4272,63,Private,420080,9th,Married-civ-spouse,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,84,Jamaica
4273,28,Without-pay,1300822,Preschool,Never-married,Prof-specialty,Husband,Asian-Pac-Islander,Male,6,Trinadad&Tobago
4274,80,Self-emp-inc,1426872,Prof-school,Widowed,Sales,Not-in-family,Asian-Pac-Islander,Male,51,Holand-Netherlands
4275,30,Self-emp-inc,1254637,Assoc-voc,Widowed,Armed-Forces,Husband,Amer-Indian-Eskimo,Male,96,Peru
4276,55,Self-emp-not-inc,1017939,Some-college,Divorced,Farming-fishing,Husband,White,Male,1,Ireland
4277,73,Self-emp-not-inc,1019360,1st-4th, Separated,Farming-fishing,Not-in-family,White,Male,99,Mexico
4278,68,Self-emp-inc,1220449,Assoc-acdm,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,93,Jamaica
4279,73,Private,267596,1st-4th,Married-spouse-absent,Protective-serv,Wife,White,Male,49,Ecuador
4280,77,Local-gov,1032168,HS-grad,Married-AF-spouse,Machine-op-inspct,Other-relative,Asian-Pac-Islander,Male,69,South
4281,86,State-gov,81669,9th,Never-married,Armed-Forces,Not-in-family,Asian-Pac-Islander,Male,72,Vietnam
4282,35,Self-emp-not-inc,26806,Some-college,Married-civ-spouse,Handlers-cleaners,Own-child,Black,Male,85,Yugoslavia
4283,49,Private,1285745,1st-4th,Married-spouse-absent,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,26,Vietnam
4284,88,State-gov,277552,Doctorate, Separated,Craft-repair,Own-child,White,Male,82,China
4285,33,Without-pay,1272758,HS-grad,Divorced,Tech-support,Wife,Other,Male,67,Peru
4286,52,State-gov,941406,10th, Separated,Transport-moving,Own-child,Asian-Pac-Islander,Male,2,Columbia
4287,17,Local-gov,1234857,9th,Never-married,Other-service,Other-relative,Other,Male,72,El-Salvador
4288,21,State-gov,85973,Assoc-voc,Never-married,Farming-fishing,Husband,Amer-Indian-Eskimo,Male,84,Portugal
4289,83,Self-emp-inc,239091,10th,Never-married,Priv-house-serv,Husband,White,Male,33,Hungary
4290,41,Private,214347,Prof-school, Separated,Tech-support,Own-child,Other,Male,17,Hong
4291,62,Without-pay,1261659,Doctorate, Separated,Tech-support,Other-relative,Asian-Pac-Islander,Male,31,El-Salvador
4292,72,Local-gov,176408,Prof-school,Married-AF-spouse,Armed-Forces,Unmarried,Asian-Pac-Islander,Male,99,Laos
4293,79,Self-emp-not-inc,988871,1st-4th,Married-AF-spouse,Handlers-cleaners,Own-child,Other,Male,26,Guatemala
4294,18,Federal-gov,369662,Masters,Widowed,Tech-support,Not-in-family,Black,Male,57,Scotland
4295,33,Self-emp-inc,206840,Doctorate,Never-married,Handlers-cleaners,Wife,Asian-Pac-Islander,Male,86,Thailand
4296,63,Private,1134561,9th,Married-spouse-absent,Other-service,Own-child,Black,Male,57,England
4297,69,Federal-gov,530636,Bachelors,Divorced,Prof-specialty,Own-child,Other,Male,69,Poland
4298,68,Self-emp-not-inc,201661,Assoc-acdm,Married-spouse-absent,Craft-repair,Not-in-family,Black,Male,7,Trinadad&Tobago
4299,63,Federal-gov,767563,Bachelors, Separated,Craft-repair,Own-child,Other,Male,64,Columbia
4300,27,Private,498569,12th,Never-married,Other-service,Other-relative,Other,Male,28,Portugal
4301,53,Without-pay,1429737,1st-4th, Separated,Priv-house-serv,Wife,Amer-Indian-Eskimo,Male,72,Cambodia
4302,90,State-gov,612731,Masters,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,89,Mexico
4303,88,Self-emp-inc,1088379,Preschool,Never-married,Tech-support,Wife,Asian-Pac-Islander,Male,10,Ireland
4304,82,Private,175516,Masters, Separated,Machine-op-inspct,Own-child,Black,Male,89,Vietnam
4305,42,Private,922116,Assoc-voc,Divorced,Transport-moving,Unmarried,Other,Male,79,Hong
4306,43,Local-gov,467351,Bachelors,Widowed,Transport-moving,Other-relative,White,Male,2,Mexico
4307,46,Private,628370,Prof-school,Never-married,Adm-clerical,Not-in-family,Amer-Indian-Eskimo,Male,68,Haiti
4308,86,Local-gov,463067,Some-college,Never-married,Tech-support,Husband,Black,Male,62,Ecuador
4309,75,Local-gov,1072006,5th-6th,Divorced,Prof-specialty,Wife,Other,Male,4,Portugal
4310,70,Private,1279250,9th,Married-AF-spouse,Sales,Wife,White,Male,12,Philippines
4311,36,Without-pay,1293791,Doctorate,Widowed,Prof-specialty,Other-relative,Asian-Pac-Islander,Male,33,Hong
4312,61,Federal-gov,535456,Some-college,Divorced,Transport-moving,Not-in-family,Asian-Pac-Islander,Male,54,Honduras
4313,48,Self-emp-inc,631641,Masters,Divorced,Priv-house-serv,Wife,Black,Male,78,Puerto-Rico
4314,41,Self-emp-not-inc,926989,10th,Married-spouse-absent,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,13,Yugoslavia
4315,41,Federal-gov,230613,Bachelors,Never-married,Handlers-cleaners,Unmarried,Other,Male,16,Ireland
4316,65,Federal-gov,1314105,7th-8th,Widowed,Exec-managerial,Husband,White,Male,25,Scotland
4317,72,Federal-gov,838805,Assoc-acdm,Widowed,Farming-fishing,Husband,Black,Male,18,Honduras
4318,46,Self-emp-inc,1124049,Assoc-acdm,Married-AF-spouse,Other-service,Own-child,Black,Male,73,Mexico
4319,72,Without-pay,1378818,1st-4th,Married-spouse-absent,Machine-op-inspct,Husband,Other,Male,73,Trinadad&Tobago
4320,37,Self-emp-not-inc,1401220,7th-8th,Married-spouse-absent,Other-service,Unmarried,Asian-Pac-Islander,Male,49,Holand-Netherlands
4321,55,Self-emp-not-inc,357573,Preschool,Married-civ-spouse,Craft-repair,Not-in-family,Black,Male,36,China
4322,88,Local-gov,758206,10th,Never-married,Farming-fishing,Own-child,White,Male,8,Portugal
4323,21,Federal-gov,191588,Prof-school,Divorced,Farming-fishing,Own-child,Amer-Indian-Eskimo,Male,50,Yugoslavia
4324,19,Without-pay,675723,Masters,Widowed,Other-service,Other-relative,Amer-Indian-Eskimo,Male,74,Poland
4325,35,State-gov,1256064,Prof-school,Married-AF-spouse,Machine-op-inspct,Unmarried,Amer-Indian-Eskimo,Male,78,China
4326,42,Private,847463,10th,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,75,Laos
4327,47,Self-emp-not-inc,1375112,9th, Separated,Protective-serv,Wife,White,Male,44,Italy
